[ T-Deposit ]
    title = Bragg peak in pouch
     mesh =  r-z            # mesh type is r-z scoring mesh
       x0 =   0.000000      # center x-position of r-z mesh
       y0 =   0.000000      # center y-position of r-z mesh
   r-type =    2            # r-mesh is linear given by rmin, rmax and nr
     rmin =   0.000000      # minimum value of r-mesh points
     rmax =  0.5000000      # maximum value of r-mesh points
#    rdel =  0.5000000      # mesh width of r-mesh points
       nr =      1          # number of r-mesh points
#    data = ( r(i), i = 1, nr + 1 )
#           0.00000E+00  5.00000E-01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =   97.00000      # minimum value of z-mesh points
     zmax =   99.00000      # maximum value of z-mesh points
#    zdel =  1.0000000E-02  # mesh width of z-mesh points
       nz =    200          # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#           9.70000E+01  9.70100E+01  9.70200E+01  9.70300E+01  9.70400E+01
#           9.70500E+01  9.70600E+01  9.70700E+01  9.70800E+01  9.70900E+01
#           9.71000E+01  9.71100E+01  9.71200E+01  9.71300E+01  9.71400E+01
#           9.71500E+01  9.71600E+01  9.71700E+01  9.71800E+01  9.71900E+01
#           9.72000E+01  9.72100E+01  9.72200E+01  9.72300E+01  9.72400E+01
#           9.72500E+01  9.72600E+01  9.72700E+01  9.72800E+01  9.72900E+01
#           9.73000E+01  9.73100E+01  9.73200E+01  9.73300E+01  9.73400E+01
#           9.73500E+01  9.73600E+01  9.73700E+01  9.73800E+01  9.73900E+01
#           9.74000E+01  9.74100E+01  9.74200E+01  9.74300E+01  9.74400E+01
#           9.74500E+01  9.74600E+01  9.74700E+01  9.74800E+01  9.74900E+01
#           9.75000E+01  9.75100E+01  9.75200E+01  9.75300E+01  9.75400E+01
#           9.75500E+01  9.75600E+01  9.75700E+01  9.75800E+01  9.75900E+01
#           9.76000E+01  9.76100E+01  9.76200E+01  9.76300E+01  9.76400E+01
#           9.76500E+01  9.76600E+01  9.76700E+01  9.76800E+01  9.76900E+01
#           9.77000E+01  9.77100E+01  9.77200E+01  9.77300E+01  9.77400E+01
#           9.77500E+01  9.77600E+01  9.77700E+01  9.77800E+01  9.77900E+01
#           9.78000E+01  9.78100E+01  9.78200E+01  9.78300E+01  9.78400E+01
#           9.78500E+01  9.78600E+01  9.78700E+01  9.78800E+01  9.78900E+01
#           9.79000E+01  9.79100E+01  9.79200E+01  9.79300E+01  9.79400E+01
#           9.79500E+01  9.79600E+01  9.79700E+01  9.79800E+01  9.79900E+01
#           9.80000E+01  9.80100E+01  9.80200E+01  9.80300E+01  9.80400E+01
#           9.80500E+01  9.80600E+01  9.80700E+01  9.80800E+01  9.80900E+01
#           9.81000E+01  9.81100E+01  9.81200E+01  9.81300E+01  9.81400E+01
#           9.81500E+01  9.81600E+01  9.81700E+01  9.81800E+01  9.81900E+01
#           9.82000E+01  9.82100E+01  9.82200E+01  9.82300E+01  9.82400E+01
#           9.82500E+01  9.82600E+01  9.82700E+01  9.82800E+01  9.82900E+01
#           9.83000E+01  9.83100E+01  9.83200E+01  9.83300E+01  9.83400E+01
#           9.83500E+01  9.83600E+01  9.83700E+01  9.83800E+01  9.83900E+01
#           9.84000E+01  9.84100E+01  9.84200E+01  9.84300E+01  9.84400E+01
#           9.84500E+01  9.84600E+01  9.84700E+01  9.84800E+01  9.84900E+01
#           9.85000E+01  9.85100E+01  9.85200E+01  9.85300E+01  9.85400E+01
#           9.85500E+01  9.85600E+01  9.85700E+01  9.85800E+01  9.85900E+01
#           9.86000E+01  9.86100E+01  9.86200E+01  9.86300E+01  9.86400E+01
#           9.86500E+01  9.86600E+01  9.86700E+01  9.86800E+01  9.86900E+01
#           9.87000E+01  9.87100E+01  9.87200E+01  9.87300E+01  9.87400E+01
#           9.87500E+01  9.87600E+01  9.87700E+01  9.87800E+01  9.87900E+01
#           9.88000E+01  9.88100E+01  9.88200E+01  9.88300E+01  9.88400E+01
#           9.88500E+01  9.88600E+01  9.88700E+01  9.88800E+01  9.88900E+01
#           9.89000E+01  9.89100E+01  9.89200E+01  9.89300E+01  9.89400E+01
#           9.89500E+01  9.89600E+01  9.89700E+01  9.89800E+01  9.89900E+01
#           9.90000E+01
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = ./out/bragg_pouch_z.out  # file name of output for the above axis
     part =  proton   
# kf/name :  2212     
   epsout =    1            # (D=0) generate eps file by ANGEL
   mother =  all            # (D=all) number of specific mother
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         206 (  0)           0 (  0)         206 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ir  =  1
#   r = (   0.0000E+00  -   5.0000E-01  )

x: z [cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(proton  ),hh0l n 
   9.7840E+01   9.7850E+01   2.3125E-01  0.0032
   9.7850E+01   9.7860E+01   2.2985E-01  0.0031
   9.7860E+01   9.7870E+01   2.3074E-01  0.0032
   9.7870E+01   9.7880E+01   2.3137E-01  0.0032
   9.7880E+01   9.7890E+01   2.3050E-01  0.0032
   9.7890E+01   9.7900E+01   2.3090E-01  0.0032
   9.7900E+01   9.7910E+01   2.3084E-01  0.0032
   9.7910E+01   9.7920E+01   2.3033E-01  0.0031
   9.7920E+01   9.7930E+01   2.3071E-01  0.0032
   9.7930E+01   9.7940E+01   2.3099E-01  0.0032
   9.7940E+01   9.7950E+01   2.3105E-01  0.0032
   9.7950E+01   9.7960E+01   2.3013E-01  0.0032
   9.7960E+01   9.7970E+01   2.3100E-01  0.0032
   9.7970E+01   9.7980E+01   2.3093E-01  0.0032
   9.7980E+01   9.7990E+01   2.3021E-01  0.0032
   9.7990E+01   9.8000E+01   2.3176E-01  0.0032
   9.8000E+01   9.8010E+01   2.3070E-01  0.0032
   9.8010E+01   9.8020E+01   2.2926E-01  0.0032
   9.8020E+01   9.8030E+01   2.3022E-01  0.0032
   9.8030E+01   9.8040E+01   2.3032E-01  0.0032
   9.8040E+01   9.8050E+01   2.3041E-01  0.0032
   9.8050E+01   9.8060E+01   2.2974E-01  0.0032
   9.8060E+01   9.8070E+01   2.2977E-01  0.0032
   9.8070E+01   9.8080E+01   2.3010E-01  0.0032
   9.8080E+01   9.8090E+01   2.3112E-01  0.0032
   9.8090E+01   9.8100E+01   2.2914E-01  0.0032
   9.8100E+01   9.8110E+01   2.2943E-01  0.0032
   9.8110E+01   9.8120E+01   2.2961E-01  0.0032
   9.8120E+01   9.8130E+01   2.3031E-01  0.0032
   9.8130E+01   9.8140E+01   2.2959E-01  0.0032
   9.8140E+01   9.8150E+01   2.2953E-01  0.0031
   9.8150E+01   9.8160E+01   2.2903E-01  0.0032
   9.8160E+01   9.8170E+01   2.2939E-01  0.0031
   9.8170E+01   9.8180E+01   2.3017E-01  0.0032
   9.8180E+01   9.8190E+01   2.3031E-01  0.0032
   9.8190E+01   9.8200E+01   2.2992E-01  0.0032
   9.8200E+01   9.8210E+01   2.2982E-01  0.0032
   9.8210E+01   9.8220E+01   2.2911E-01  0.0032
   9.8220E+01   9.8230E+01   2.2974E-01  0.0032
   9.8230E+01   9.8240E+01   2.2958E-01  0.0032
   9.8240E+01   9.8250E+01   2.2993E-01  0.0032
   9.8250E+01   9.8260E+01   2.2974E-01  0.0032
   9.8260E+01   9.8270E+01   2.2955E-01  0.0032
   9.8270E+01   9.8280E+01   2.2975E-01  0.0032
   9.8280E+01   9.8290E+01   2.6960E-01  0.0013
   9.8290E+01   9.8300E+01   2.7860E-01  0.0013
   9.8300E+01   9.8310E+01   2.8881E-01  0.0013
   9.8310E+01   9.8320E+01   3.0108E-01  0.0013
   9.8320E+01   9.8330E+01   3.1617E-01  0.0013
   9.8330E+01   9.8340E+01   3.3717E-01  0.0013
   9.8340E+01   9.8350E+01   3.6493E-01  0.0014
   9.8350E+01   9.8360E+01   3.4905E-01  0.0014
   9.8360E+01   9.8370E+01   3.6182E-01  0.0014
   9.8370E+01   9.8380E+01   3.5919E-01  0.0014
   9.8380E+01   9.8390E+01   3.6065E-01  0.0015
   9.8390E+01   9.8400E+01   3.7132E-01  0.0015
   9.8400E+01   9.8410E+01   3.4727E-01  0.0015
   9.8410E+01   9.8420E+01   3.7107E-01  0.0015
   9.8420E+01   9.8430E+01   3.4274E-01  0.0015
   9.8430E+01   9.8440E+01   3.6299E-01  0.0016
   9.8440E+01   9.8450E+01   3.4848E-01  0.0016
   9.8450E+01   9.8460E+01   3.5614E-01  0.0016
   9.8460E+01   9.8470E+01   3.6032E-01  0.0016
   9.8470E+01   9.8480E+01   3.3799E-01  0.0017
   9.8480E+01   9.8490E+01   3.6759E-01  0.0018
   9.8490E+01   9.8500E+01   3.2221E-01  0.0018
   9.8500E+01   9.8510E+01   3.6026E-01  0.0019
   9.8510E+01   9.8520E+01   3.1019E-01  0.0020
   9.8520E+01   9.8530E+01   3.1683E-01  0.0023
   9.8530E+01   9.8540E+01   2.5357E-01  0.0026
   9.8540E+01   9.8550E+01   2.8232E-02  0.0066
   9.8550E+01   9.8560E+01   1.4176E-04  0.0791
   9.8560E+01   9.8570E+01   0.0000E+00  0.0000
   9.8570E+01   9.8580E+01   0.0000E+00  0.0000
   9.8580E+01   9.8590E+01   0.0000E+00  0.0000
   9.8590E+01   9.8600E+01   0.0000E+00  0.0000
   9.8600E+01   9.8610E+01   0.0000E+00  0.0000
   9.8610E+01   9.8620E+01   0.0000E+00  0.0000
   9.8620E+01   9.8630E+01   0.0000E+00  0.0000
   9.8630E+01   9.8640E+01   0.0000E+00  0.0000
   9.8640E+01   9.8650E+01   0.0000E+00  0.0000
   9.8650E+01   9.8660E+01   0.0000E+00  0.0000
   9.8660E+01   9.8670E+01   0.0000E+00  0.0000
   9.8670E+01   9.8680E+01   0.0000E+00  0.0000
   9.8680E+01   9.8690E+01   0.0000E+00  0.0000
   9.8690E+01   9.8700E+01   0.0000E+00  0.0000
   9.8700E+01   9.8710E+01   0.0000E+00  0.0000
   9.8710E+01   9.8720E+01   0.0000E+00  0.0000
   9.8720E+01   9.8730E+01   0.0000E+00  0.0000
   9.8730E+01   9.8740E+01   0.0000E+00  0.0000
   9.8740E+01   9.8750E+01   0.0000E+00  0.0000
   9.8750E+01   9.8760E+01   0.0000E+00  0.0000
   9.8760E+01   9.8770E+01   0.0000E+00  0.0000
   9.8770E+01   9.8780E+01   0.0000E+00  0.0000
   9.8780E+01   9.8790E+01   0.0000E+00  0.0000
   9.8790E+01   9.8800E+01   0.0000E+00  0.0000
   9.8800E+01   9.8810E+01   0.0000E+00  0.0000
   9.8810E+01   9.8820E+01   0.0000E+00  0.0000
   9.8820E+01   9.8830E+01   0.0000E+00  0.0000
   9.8830E+01   9.8840E+01   0.0000E+00  0.0000
   9.8840E+01   9.8850E+01   0.0000E+00  0.0000
   9.8850E+01   9.8860E+01   0.0000E+00  0.0000
   9.8860E+01   9.8870E+01   0.0000E+00  0.0000
   9.8870E+01   9.8880E+01   0.0000E+00  0.0000
   9.8880E+01   9.8890E+01   0.0000E+00  0.0000
   9.8890E+01   9.8900E+01   0.0000E+00  0.0000
   9.8900E+01   9.8910E+01   0.0000E+00  0.0000
   9.8910E+01   9.8920E+01   0.0000E+00  0.0000
   9.8920E+01   9.8930E+01   0.0000E+00  0.0000
   9.8930E+01   9.8940E+01   0.0000E+00  0.0000
   9.8940E+01   9.8950E+01   0.0000E+00  0.0000
   9.8950E+01   9.8960E+01   0.0000E+00  0.0000
   9.8960E+01   9.8970E+01   0.0000E+00  0.0000
   9.8970E+01   9.8980E+01   0.0000E+00  0.0000
   9.8980E+01   9.8990E+01   0.0000E+00  0.0000
   9.8990E+01   9.9000E+01   0.0000E+00  0.0000

#   sum over    1.5708E+00   1.9211E-01  0.0012

'no. =  1,  ir =  1'
msuc: {\huge Bragg peak in pouch}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.35}
wt: s(0.7)
\vspace{-3}
  rmin  &=&   0.0000E+00 [cm]
  rmax  &=&   5.0000E-01 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 2.00272125193213177E-02 # Total source weight or Total source weight / maxcas
# resc3  = 1.25000000000000000E+08 # Total history number or Total batch number
# maxcas =       25000 # History / Batch, only used for istdev=1
# bitrseed = 1011110110000000011000010101100001101110100111001100010100001110 # bit data of rseed
